"Incident ID",Year,Month,Day,Country,Region,District,City,UN,INGO,LNGO/NRCS,ICRC,IFRC,Other,"Nationals killed","Nationals wounded","Nationals kidnapped","Total nationals","Internationals killed","Internationals wounded","Internationals kidnapped","Total internationals","Total killed","Total wounded","Total kidnapped","Total affected","Gender Male","Gender Female","Gender Unknown","Means of attack","Attack context",Location,Latitude,Longitude,"Actor type","Actor name",Details,Verified,Source
412,2005,12,19,"South Sudan",Lakes,"Rumbek Centre",Rumbek,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Unknown,Combat/Crossfire,Unknown,6.75,30,Unaffiliated,"Not applicable","1 UN national staff injured during a clash between two families in Rumbek in Southern Sudan, Dec 19.",Archived,Archived
504,2006,,,Sudan,"North Darfur",Tawila,"Tawila-Kabkabiye Road from El Fasher to Kabkabiye",2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,2,0,0,"Bodily assault",Ambush,Road,13.5,23.5,Unknown,Unknown,"2 UN national staff drivers in hired commercial vehicles with food commodities were ambushed by armed men on the Tawilla-Kabkabiye road from El Fasher to Kabkabiye, were beaten, then allowed to proceed. Ambushed and beaten again after 2 kilometers",Archived,Archived
517,2006,,,Iraq,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,33.0955793,44.1749775,Unknown,Unknown,"1 INGO national staff volunteer killed.",Archived,Media
518,2006,,,Iraq,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,Unknown,Unknown,33.0955793,44.1749775,Unknown,Unknown,"1 INGO national staff volunteer killed.",Archived,Media
592,2006,,,"DR Congo",,,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,"Rape/sexual assault ",Unknown,Unknown,-2.9814344,23.8222636,Unknown,Unknown,"1 national staff of an NGO (a partner organization of an INGO) raped",Yes,"Focal Point"
416,2006,1,,"DR Congo","North Kivu",Goma,Goma,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Unknown,Unknown,1.658501,29.220455,Unknown,Unknown,"1 UN national staff driver killed during robbery by military in Goma.",Archived,Archived
417,2006,1,,Afghanistan,Helmand,"Lashkar Gah","Lashkar Gah",0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,"Individual attack","Public location",31.59382,64.37161,Unknown,Unknown,"1 NGO national staff killed in Lashkargah, Helmand. 1 or 2 shot at mosque.",Archived,Archived
418,2006,1,,"DR Congo","North Kivu",Rutshuru,,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,1,0,2,Kidnapping,Ambush,Road,-0.8411802,29.3884586,"Host state","Armed Forces of the Democratic Republic of the Congo (FARDC)","3 INGO national staff kidnapped: vehicles hijacked with their drivers for 7 days (1 for 7 days, 2 for 3 days) in Rutshuru. By FARDC to transport troops &amp; materials.",Archived,Archived
419,2006,1,16,Guatemala,Solola,Solola,Solola,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,"Rape/sexual assault ",Ambush,Road,14.8181883,-91.16233009,Unaffiliated,"Not applicable","1 INGO international staff member attacked and sexually assaulted in Solola while walking home, Jan 16.",Archived,Archived
420,2006,2,,Colombia,"Norte de Santander",,,0,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,2,0,0,2,Kidnapping,Unknown,Unknown,8.4417924,-73.0492505,"Non-state armed group: National","National Liberation Army","2 INGO international (1 British, 1 Dutch) staff kidnapped by ELN in the Norte de Santander, with demands that the govt turn over the body of leader Wildemar Castro. Treated well and released unharmed.",Archived,Archived
423,2006,3,,"Occupied Palestinian Territories","Gaza Strip",Gaza,"Khan Yunis",0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Raid,Office/compound,31.3457612,34.3025277,Unknown,Unknown,"1 ICRC international (Swiss) staff was abducted by unknown armed men at the ICRC office in Khan Younis, Gaza Strip.",Archived,Archived
421,2006,3,1,Somalia,"Lower Juba",Afmadow,,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Unknown,Unknown,0.51486,42.073009,Unknown,Unknown,"1 UN international (US) staff abducted in Afmadow, 260 miles southwest of Mogadishu, Wed March 1; released next day.",Archived,Archived
507,2006,3,14,Sudan,"South Kordofan",Heiban,"Kauda, on the El Fasher-Kabkabiya road",0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,0,0,3,Kidnapping,Ambush,Road,10.53018,29.93292,Unknown,Unknown,"3 INGO national staff kidnapped when a commercial truck hired by an INGO to transport items for its water and sanitation programme was hijacked at Kaura (on the El Fasher-Kabkabiya road) by three armed men, 14 March.",Archived,Archived
422,2006,3,15,Sudan,"Central Equatoria",Yei,Yei,3,0,0,0,0,0,1,1,0,2,1,0,0,1,2,1,0,3,3,0,0,Shooting,Raid,Office/compound,4.75,31,Unknown,Unknown,"1 UN international staff and 1 national staff guard shot and killed and 1 national staff guard wounded in attack on agency's compound in Yei, southern Sudan, March 15. No info on motives, but agency was preparing repatriation of Sudanese to that area. The international staff died on March 28 after having been airlifted to Nairobi.",Archived,Archived
424,2006,3,19,Sudan,"Upper Nile",Malakal,"Malakal (near)",0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,0,0,3,Shooting,Ambush,Road,9.53342,31.66048,"Police or paramilitary","Shilluk King police","Three INGO national staff were injured when their vehicle was fired upon by police officers described as belonging to the Shilluk King police (an org not known to UN Police), north of Malakal, southern Sudan, March 19. Two other INGO staff in the same vehicle were unharmed.",Yes,"Focal Point"
425,2006,3,19,Sudan,"Western Equatoria",Yambio,Yambio,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,5,31,"Non-state armed group: Regional","Lord's Resistance Army (LRA)","One INGO national staff was abducted during an attack on Yambio in southern Sudan, March 19; released on March 22. Victim claimed that the attacking group belonged to the LRA and that its main motive was to loot food.",Archived,Archived
426,2006,3,28,Sudan,"West Darfur","Ag Geneina","El Geneina",0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,3,3,0,0,"Bodily assault",Raid,Office/compound,13.4435,22.4452278,Unknown,Unknown,"3 INGO national staff guards were beaten when a group of unidentified armed men forcefully entered an INGO compound in El Geneina, March 28. The attackers left with a Land Cruiser pick-up, a Thuraya phone and a mobile phone.",Archived,Archived
430,2006,4,,Afghanistan,Badghis,Qadis,"Darreh-ye Bum ",0,0,5,0,0,0,5,0,0,5,0,0,0,0,5,0,0,5,0,0,5,Kidnap-killing,Raid,"Project site",34.8085,63.43003,Unknown,Unknown,"5 NGO national staff medical workers, in Darrah-i-Bohm, Badghis tied up and killed in clinic attack.",Archived,Archived
428,2006,4,9,"Central African Republic",Ombella-M'Poko,Yaloke-Bossembele,,3,0,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,3,1,0,2,Shooting,Ambush,Road,5.25169,17.64362,Unknown,Unknown,"2 UN national staff doctors were killed and 1 national staff driver wounded by unknown armed men who fired on their vehicle between Bossembele and Yaloke, northwest of Bangui, April 9.",Archived,Archived
431,2006,4,10,"Sri Lanka",Northern,Jaffna,,0,3,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,3,1,0,2,"Landmine ",Ambush,Road,9.6649255,80.0091719,Unknown,Unknown,"2 INGO national staff killed and 1 national staff driver wounded in Jaffna peninsula, where an anti-personnel mine exploded, striking both a Sri Lankan army vehicle and the workers' vehicle.",Archived,Archived
429,2006,4,12,Somalia,Bay,Baydhaba,"Baydhaba (near)",6,0,0,0,0,0,2,4,0,6,0,0,0,0,2,4,0,6,6,0,0,Unknown,Ambush,Road,3.11383,43.6498,Unknown,Unknown,"2 UN national staff guard/escorts killed and 4 national staff guard/escorts wounded during an attempted robbery and ambush of UN convoy near Baidoa, April 12.",Archived,Archived
427,2006,4,13,"South Africa",,,,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,Shooting,Unknown,Unknown,-28.8166236,24.991639,Unknown,Unknown,"1 UN international (Mozambique) staff killed by gunshot wounds, April 13.",Yes,"Official Report"
433,2006,4,25,Iraq,,,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Unknown,33.0955793,44.1749775,Unknown,Unknown,"1 UN national staff killed by gunshot wounds, April 25.",Yes,"Official Report"
432,2006,4,28,Sudan,"West Darfur","Ag Geneina","El Geneina",0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,2,0,2,0,0,2,"Bodily assault",Raid,Office/compound,13.4435,22.4452278,Unknown,Unknown,"2 INGO (1 national, 1 international) staff beaten with a stick when two men broke into an INGO compound in El Geneina, West Darfur, April 28. Victims locked into a bathroom for a few hours.",Archived,Archived
437,2006,5,,Haiti,,,,0,2,0,0,0,0,0,2,0,2,0,0,0,0,0,2,0,2,0,0,2,Unknown,Ambush,Road,19.1399952,-72.3570972,Unknown,Unknown,"2 INGO national staff seriously wounded when their car was hijacked.",Archived,Archived
444,2006,5,,Sudan,Jonglei,Bor,Bor,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Bodily assault",Raid,Office/compound,8,32,Unknown,Unknown,"One UN national staff wounded when about 22 civilians, some with firearms, invaded the agency's compound in Bor, southern Sudan. They dragged and beat the victim with sticks, and other staff members who tried rescuing him were threatened with a rifle.",Archived,Archived
434,2006,5,7,Chad,Ouadda,Ouara,Abeche,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,Shooting,Ambush,Road,13.833056,20.834722,Unknown,Unknown,"1 UN international (Spanish) staff shot and seriously wounded by gunman in military fatigues during hijacking of vehicle in Abeche, May 7.",Archived,Archived
435,2006,5,12,Afghanistan,Herat,,,2,1,0,0,0,0,2,1,0,3,0,0,0,0,2,1,0,3,1,0,2,"Aerial bombardment",Ambush,Road,34.3508273,62.2164003,Unknown,Unknown,"1 UN national staff killed, 1 NGO national staff doctor killed, and 1 UN national staff program manager wounded (lost leg) when the vehicle came under rocket fire in Heart, May 12.",Archived,Archived
438,2006,5,15,"Sri Lanka",Northern,Vavuniya,Vavuniya,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,8.7593439,80.4999646,Unknown,Unknown,"1 INGO national staff driver shot and killed returning from work near Vavuniya, May 16.",Archived,Archived
436,2006,5,17,Afghanistan,,,,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Vehicle-born IED",Unknown,Unknown,33.93911,67.709953,"Non-state armed group: Global",Al-Qaeda,"I UN national staff driver wounded when UN vehicle hit by suicide bomber in Kandahar, May 17.",Archived,Archived
726,2006,5,21,Afghanistan,Balkh,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,"Individual attack",Home,36.7581256,66.8980826,Unknown,Unknown,"1 NGO national staff shot dead by two unknown perpetrators in front of home. The victim was working as a teacher of the NGO's educational project. The motive behind of this killing is still unclear and it is possible that this was some kind of personal / family enmity, not a political act.",Yes,"Focal Point"
439,2006,5,22,Afghanistan,,,,0,0,4,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,1,0,3,"Landmine ",Ambush,Road,33.93911,67.709953,Unknown,Unknown,"4 NGO national staff killed when their car hit a landmine, May 22. One doctor, two nurses and their driver.",Archived,Archived
443,2006,5,23,Sudan,Lakes,"Rumbek Centre",Rumbek,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,Unknown,Unknown,Unknown,6.75,30,Unknown,Unknown,"One NGO international staff program manager was attacked in Rumbek, southern Sudan, May 23, and was medically evacuated to Nairobi.",Archived,Archived
440,2006,5,30,Afghanistan,Jowzjan,Sheberghan,"Abas - Chapa Chi Ariq Road",0,4,0,0,0,0,4,0,0,4,0,0,0,0,4,0,0,4,0,0,4,Shooting,Ambush,Road,36.83333,65.83333,Unknown,Unknown,"4 INGO national staff shot and killed inside their car while traveling between Abas and Chapa Chi Ariq villages in Jawzjan, May 30. 4 men were later arrested. No motive established.",Archived,Archived
441,2006,5,30,Afghanistan,Badakhshan,,,0,0,0,0,0,3,3,0,0,3,0,0,0,0,3,0,0,3,1,0,2,"Vehicle-born IED",Ambush,Road,36.75,72,Unknown,Unknown,"3 donor agency national staff killed in remote control bomb attack on bridge in Badakshan, May 30.",Archived,Archived
442,2006,5,30,"Occupied Palestinian Territories","West Bank",,,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,Unknown,Unknown,32.0254688,35.2888075,Unknown,Unknown,"1 UN national staff killed in West Bank by gunshot wounds, May 30.",Yes,"Official Report"
447,2006,6,,Afghanistan,Balkh,"Chahar Bolak",Charbolak,0,3,0,0,0,0,1,2,0,3,0,0,0,0,1,2,0,3,1,0,2,Unknown,Ambush,Unknown,36.83763,66.63932,Unknown,Unknown,"1 INGO national staff driver killed and 2 national staff injured when militants attacked their car in Charbolak district of Balkh province.",Archived,Archived
727,2006,6,2,Afghanistan,Baghlan,,,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Shooting,"Individual attack",Home,35.75,69,Unknown,Unknown,"1 INGO national staff member killed by small arms fire at their residence. According to the report, the victim was shot after returning from a party. The murdered staff member was a district program manager/ head of sub-office in Baghlan-e-Jadid district. Four suspected men (who accompanied the victim from the party to his home) were arrested by the police. A police investigation is ongoing",Archived,Archived
450,2006,6,8,Sudan,,,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,"Individual attack","Project site",14.5844444,29.4917691,"Non-state armed group: Subnational","Murle & Didinga","One international agency national staff contractor killed by unknown assailants while working on a road in southern Sudan, June 8. At first thought to be LRA, now thought to be Murle and Didinga militias.",Archived,Archived
445,2006,6,13,Sudan,"West Darfur","Ag Geneina","El Geneina",1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,Shooting,"Individual attack","Public location",13.4435,22.4452278,Unaffiliated,"Not applicable","1 UN national staff security guard wounded when he was shot in the leg while off-duty in a marketplace near the agancy's international guesthouse in Geneina, 13 June. Unconfirmed information suggests it was personal issue.",Archived,Archived
446,2006,6,13,Sudan,"North Darfur",Kutum,"Between Kutum and Irgie",6,0,0,0,0,0,0,0,5,5,0,0,1,1,0,0,6,6,0,0,6,Kidnapping,Ambush,Road,13.5,23.5,Unknown,Unknown,"1 UN international staff and 5 national staff detained by SLA Abdul Wahid faction while travelling from Kutum to Irgie, June 13. SLA claimed they were stopped b/c they were not notified of the team's mission and on allegations that the national staff were govt spies.",Archived,Archived
448,2006,6,22,Afghanistan,Nurestan,,,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,3,3,1,0,2,Kidnapping,Ambush,Road,35.3,70.833333,Unknown,Unknown,"3 INGO national staff kidnapped while driving in eastern Nuristan province, June 22; released after 4 days.",Archived,Archived
451,2006,6,25,Sudan,Lakes,"Rumbek Centre",Rumbek,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Unknown,"Individual attack","Public location",6.75,30,Unknown,Unknown,"One UN national staff assaulted and killed by 3 unknown persons while at a market in Rumbek, southern Sudan. Victim was travelling from the UN agency to the airport on official duty. One attacker was arrested; thought to be a personal matter.",Archived,Archived
495,2006,6,27,Sudan,"South Kordofan",Kadugli,Kadugli,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,"Bodily assault","Mob violence","Public location",11.005922,29.718875,Unknown,Unknown,"One INGO international staff working on demining was beaten up in a market in Kadugli due to labor dispute with national workers. UNMIS national guard intervened to get mob to release him. Vehicle confiscated by national authorities.",Archived,Archived
449,2006,6,30,Sudan,"South Darfur",Beliel,"Kalma Refugee Camp",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Raid,"Project site",16,30,Unknown,Unknown,"1 INGO national staff watchman killed by unknown gunmen inside Kalma IDP camp, June 30, 2 am. Victim seems to have been sleeping while on duty at the agency's water pump station.",Archived,Archived
685,2006,7,,Haiti,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,Kidnapping,Unknown,Unknown,19.1399952,-72.3570972,Unknown,Unknown,"1 INGO international (US) staff kidnapped for ransom.",Yes,"Focal Point"
463,2006,7,1,Sudan,"West Darfur","Ag Geneina","El Geneina",0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,"Bodily assault",Detention,Custody,13.4435,22.4452278,"Police or paramilitary","Sudan National Security Service","1 INGO national staff severely beaten by four National Security officers in Geneina, July 1. (also 3 intl staff harassed, not counted). The NS officers abducted the vicitm to the security office and beat him unconscious with an iron bar and with their fists.",Archived,Archived
455,2006,7,3,Sudan,,,,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,Kidnapping,Ambush,Road,14.5844444,29.4917691,"Non-state armed group: Regional","Lord's Resistance Army (LRA)","One international agency staff (Kenyan) missing after ambush in southern Sudan on aid agency vehicle, 3 July. Gunmen believed to be Uganda LRA. Six others killed and 11 wounded.",Archived,Archived
452,2006,7,4,Somalia,Gedo,Baardheere,Dhobley,7,0,0,0,0,0,3,4,0,7,0,0,0,0,3,4,0,7,0,0,7,Shooting,Ambush,Road,2.25,41.16667,Unknown,Unknown,"3 UN national staff killed and 4 national staff wounded when gunmen attacked UN-contracted trucks delivering food aid in southern Somalia, July 4. Local militia refused the convoy entry into Dhobley near border with Kenya.",Archived,Archived
453,2006,7,10,Afghanistan,Farah,Bakwa,,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,Unknown,Raid,"Project site",32.23556,62.94611,Unknown,Unknown,"1 NGO national staff wounded when health clinic was attached in Farah Province, Bakwa District, July 10. Unknown perpetrators hit the guard and burnt a flying coach vehicle (used as ambulance), a motorbike and broke the doors and the windows of the c",Archived,Archived
459,2006,7,11,India,Maharashtra,Mumbai,Mumbai,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,"Other Explosives",Ambush,Road,18.970715,72.819421,"Non-state armed group: Regional","Lashkar-e-Qahhar (suspected)","1 INGO national staff killed in Mumbai train bombings (terrorism), July 11.",Archived,Archived
454,2006,7,13,Sudan,"North Darfur",,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Shooting,Ambush,Road,16,26,Unknown,Unknown,"1 INGO national staff killed when their vehicle, on a routine field mission in North Darfur, was stopped by armed robbers, 13 July.",Archived,Archived
460,2006,7,19,Sudan,"South Darfur",,,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,Unknown,Ambush,Road,11.329444,25.08565623,Unknown,Unknown,"1 INGO national staff driver killed by a man on the road in South Darfur.",Archived,Archived
457,2006,7,23,Afghanistan,Ghowr,,,0,2,0,0,0,0,2,0,0,2,0,0,0,0,2,0,0,2,0,0,2,Shooting,Ambush,Road,34.1605257,64.9201949,Unknown,Unknown,"2 INGO national staff killed when their vehicle in Ghor province was ambushed by gunmen firing AK-47s. No known motive.",Archived,Archived
749,2006,7,24,Sudan,"South Darfur",Beliel,"Kalma Refugee Camp",0,7,0,0,0,0,0,0,6,6,0,0,1,1,0,0,7,7,0,0,7,Kidnapping,Raid,Office/compound,16,30,Unknown,Unknown,"7 INGO (6 national, 1 international) staff were held hostage by a group of over 40 former INGO IDP casual workers in INGO compound in Kalma camp while conducting a meeting. The staff were released only after making written promises to meet the demands of the ex-workers and to return to Kalma on Monday, 31 July 2006.",Archived,Archived
458,2006,7,25,Afghanistan,Lowgar,,,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,"Other Explosives","Individual attack",Home,34,69.25,Unknown,Unknown,"1 INGO national staff in Logar province wounded by an IED at their house. The bomb was rigged to the entry gate. Unclear if targeted for INGO work or if it was personal.",Yes,"Official Report"
456,2006,7,27,Sudan,"South Darfur","Nyala Janoub","Dereig Refugee Camp",0,2,0,0,0,0,1,1,0,2,0,0,0,0,1,1,0,2,1,0,1,"Bodily assault","Mob violence","Project site",11.329444,25.08565623,"Aid recipient","Not applicable","1 INGO national staff driver beaten to death and 1 national staff injured in Dereig IDP camp in West Darfur, 27 July. Org says the team ""was caught up in civil unrest while collecting seedlings, as part of a tree planting programme ... [and] was attacked...""",Archived,Archived
462,2006,7,28,Sudan,"North Darfur","Saraf Omra","Between Saraf Omra and Helelat, near Kulb",0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,Kidnap-killing,Ambush,Road,16,26,Unknown,Unknown,"1 INGO national staff abducted in North Darfur during the hijacking of an INGO vehicle, 3 May. Victim believed to have been held in Chad and was making way back to Saraf Omra in North Darfur when caught up and killed in fighting in Helelat village near Kulb.",Archived,Archived
466,2006,8,4,"Sri Lanka",Eastern,Trincomalee,Muttur,0,17,0,0,0,0,17,0,0,17,0,0,0,0,17,0,0,17,0,0,17,Shooting,Raid,Office/compound,8.5711,81.2335,Unknown,Unknown,"17 INGO national staffers shot execution-style in Muttur in their offices, August 4.",Archived,Archived
469,2006,8,4,Chad,"Wadi Fira",Dar-Tama,Gu,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,"Bodily assault",Raid,Office/compound,14.51667,22.08333,Unknown,Unknown,"1 INGO international staff assaulted and hospitalized after their compound in Guereda was robbed by armed men, Aug. 4. Two other intl staff were assaulted but not hospitalized (not counted here).",Archived,Archived
